109 -0.000013 -0.000003
110 0.000003 0.000015
111 0.000019 -0.000020
112 0.000006 0.000003
113 0.000007 -0.000016
114 -0.000011 -0.000003
115 -0.000000 -0.000027
116 -0.000011 0.000010
117 0.000018 0.000009
118 0.000013 0.000004
119 -0.000001 0.000011
120 0.000007 -0.000009
121 0.000004 -0.000012
122 -0.000012 -0.000006
123 -0.000010 -0.000021
124 0.000027 -0.000010
125 0.000016 0.000015
126 0.000022 -0.000008
127 0.000025 -0.000007
128 0.000006 -0.000008
129 -0.000013 -0.000011
130 -0.000003 0.000039
131 0.000002 0.000011
132 -0.000011 0.000027
133 0.000017 -0.000040
134 0.000041 0.000038
135 -0.000054 0.000010
136 -0.000021 -0.000000
137 0.000003 -0.000001
138 0.000003 -0.000004
139 0.000016 0.000009
140 -0.000013 0.000015
141 0.000008 -0.000010
142 0.000000 -0.000019
143 -0.000020 0.000004
144 -0.000015 -0.000010
145 -0.000017 -0.000014
146 0.000013 -0.000015
147 0.000002 0.000009
148 0.000004 -0.000013
149 0.000011 -0.000008
150 0.000022 -0.000003
151 -0.000008 0.000020
152 0.000002 -0.000004
153 -0.000026 -0.000017
154 -0.000007 0.000009
155 0.000002 -0.000003
156 -0.000010 -0.000038
157 -0.000020 -0.000003
158 -0.000004 -0.000009
159 -0.000032 -0.000003
160 0.000015 -0.000005
161 -0.000011 -0.000019
162 0.000013 0.000008
163 0.000010 -0.000021
164 0.000002 0.000021
165 0.000003 0.000025
166 -0.000026 -0.000006
167 0.000004 -0.000010
168 0.000026 -0.000002
169 0.000013 0.000019
170 0.000008 -0.000007
171 -0.000021 0.000004
172 0.000000 0.000002
173 -0.000003 0.000008
174 0.000010 -0.000018
175 -0.000011 -0.000004
176 -0.000005 0.000003
177 -0.000017 -0.000029
178 -0.000009 -0.000003
179 -0.000011 0.000002
180 0.000027 0.000001
181 0.000007 0.000015
182 -0.000021 -0.000006
183 -0.000010 0.000007
184 -0.000003 -0.000018
185 -0.000008 0.000002
186 0.000030 -0.000022
187 -0.000011 -0.000014
188 0.000012 -0.000020
189 0.000007 -0.000005
190 0.000012 0.000030
191 0.000007 -0.000010
192 -0.000015 -0.000004
193 0.000023 0.000012
194 0.000012 -0.000013
195 -0.000022 0.000015
196 0.000008 0.000009
197 -0.000001 0.000017
198 0.000003 0.000011
199 -0.000006 -0.000007
200 0.000010 0.000004
201 0.000007 0.000011
202 0.000011 -0.000007
203 0.000020 0.000009
204 -0.000011 -0.000013
205 0.000013 0.000013
206 0.000005 -0.000011
207 0.000003 -0.000002
208 -0.000019 0.000022
209 -0.000002 0.000001
210 0.000001 -0.000004
211 -0.000009 0.000012
212 -0.000005 0.000009
213 0.000005 -0.000057
214 -0.000003 0.000037
215 0.000006 0.000001
216 -0.000026 -0.000026
217 -0.000003 -0.000032
218 -0.000010 -0.000007
219 0.000001 0.000000
220 0.000014 0.000012
221 -0.000001 -0.000018
222 0.000005 0.000004
223 -0.000002 -0.000030
224 -0.000003 0.000014
225 -0.000000 -0.000006
226 0.000003 0.000012
227 0.000004 -0.000014
228 0.000009 -0.000011
229 0.000000 0.000002
230 0.000008 -0.000014
231 -0.000019 0.000010
232 0.000013 -0.000009
233 0.000019 0.000000
234 -0.000004 0.000005
235 0.000014 0.000011
236 -0.000015 -0.000008
237 -0.000009 -0.000009
238 -0.000012 0.000013
239 -0.000009 0.000009
240 0.000005 -0.000019
241 -0.000015 -0.000016
242 -0.000017 -0.000002
243 0.000021 -0.000025
244 0.000009 -0.000016
245 0.000007 0.000022
246 0.000014 0.000017
247 -0.000010 0.000063
248 0.000008 -0.000045
249 -0.000001 0.000056
250 -0.000010 0.000043
251 -0.000008 0.000009
252 -0.000005 -0.000024
253 0.000010 -0.000040
254 0.000003 0.000000
255 0.000020 0.000018
256 0.000003 0.000000
257 -0.000001 0.000047
258 0.000003 -0.000018
259 -0.000007 -0.000033
260 -0.000002 0.000011
261 -0.000004 -0.000005
262 -0.000007 0.000018
263 -0.000000 0.000004
264 -0.000013 -0.000029
265 0.000003 0.000028
266 0.000001 0.000036
267 -0.000011 0.000010
268 -0.000020 0.000001
269 -0.000004 0.000005
270 0.000003 0.000012
271 -0.000020 -0.000011
272 -0.000001 0.000012
273 0.000015 -0.000010
274 0.000007 -0.000008
275 -0.000001 -0.000004
276 -0.000005 0.000030
277 -0.000008 -0.000001
278 0.000018 0.000001
279 -0.000017 -0.000006
280 -0.000015 0.000017
281 0.000016 0.000015
282 -0.000019 0.000011
283 -0.000011 0.000001
284 0.000027 0.000021
285 -0.000001 0.000015
286 0.000008 -0.000020
287 0.000020 -0.000013
288 0.000007 -0.000002
289 -0.000003 0.000002
290 -0.000021 0.000002
291 0.000022 0.000008
292 -0.000029 -0.000024
293 -0.000011 0.000002
294 0.000024 0.000002
295 -0.000010 0.000002
296 -0.000009 0.000002
297 0.000007 -0.000008
298 -0.000003 -0.000013
299 -0.000010 0.000001
300 -0.000007 0.000005
301 0.000009 -0.000005
302 -0.000013 -0.000010
303 -0.000005 0.000012
304 0.000002 0.000002
305 0.000000 0.000001
306 0.000017 -0.000010
307 0.000003 0.000008
308 -0.000004 -0.000004
309 -0.000003 -0.000007
310 0.000005 0.000001
311 0.000003 0.000002
312 -0.000008 0.000005
313 0.000000 0.000018
314 -0.000012 0.000016
315 0.000004 -0.000000
316 -0.000002 0.000017
317 0.000000 -0.000017
318 0.000003 -0.000013
319 -0.000003 0.000033
320 -0.000003 0.000002
321 -0.000005 -0.000007
322 0.000018 0.000018
323 -0.000011 -0.000018
324 0.000007 0.000007
325 -0.000009 -0.000011
326 -0.000011 0.000000
327 0.000010 -0.000009
328 -0.000005 -0.000012
329 0.000013 0.000023
330 -0.000007 -0.000018
331 -0.000004 -0.000031
332 0.000006 -0.000024
333 0.000021 -0.000012
334 0.000014 0.000018
335 -0.000007 -0.000011
336 0.000009 -0.000001
337 0.000009 0.000010
338 0.000000 0.000014
339 -0.000011 -0.000008
340 0.000014 0.000064
341 -0.000002 -0.000015
342 -0.000001 0.000030
343 0.000022 -0.000013
344 0.000007 -0.000006
345 -0.000015 -0.000013
346 0.000002 0.000001
347 -0.000028 0.000015
348 -0.000018 -0.000008
349 -0.000028 0.000021
350 -0.000014 0.000047
351 -0.000009 -0.000041
352 -0.000011 0.000040
353 0.000001 -0.000012
354 -0.000019 -0.000006
355 0.000005 0.000026
356 -0.000007 0.000013
357 0.000004 -0.000015
358 -0.000001 0.000038
359 0.000007 0.000040
360 -0.000026 0.000001
361 -0.000001 -0.000002
362 0.000007 -0.000010
363 -0.000022 0.000037
364 -0.000017 0.000003
365 0.000001 -0.000018
366 0.000013 -0.000021
367 0.000005 -0.000010
368 -0.000005 -0.000014
369 -0.000021 0.000018
370 0.000013 -0.000021
371 0.000003 -0.000025
372 -0.000024 0.000045
373 -0.000010 -0.000025
374 -0.000014 0.000013
375 0.000001 -0.000021
376 0.000009 0.000010
377 -0.000003 0.000010
378 -0.000010 0.000016
379 -0.000015 -0.000009
380 0.000017 0.000022
381 -0.000000 0.000012
382 -0.000000 0.000038
383 0.000008 0.000019
384 -0.000016 0.000038
385 0.000000 -0.000050
386 -0.000006 -0.000034
387 0.000006 -0.000004
388 0.000007 -0.000024
389 -0.000010 0.000023
390 -0.000010 0.000020
391 -0.000001 0.000059
392 -0.000018 -0.000003
393 0.000033 0.000020
394 -0.000001 -0.000006
395 0.000010 -0.000007
396 -0.000014 -0.000028
397 -0.000018 -0.000002
398 0.000012 -0.000017
399 0.000027 0.000012
